frame.time_epoch,ip.src,ip.dst,frame.len,tcp.srcport,tcp.dstport
1751014041.536706000,,,86,443,61553
1751014043.818778000,,,86,,
1751014043.819049000,,,78,,
1751014045.794644000,172.16.10.60,162.159.200.123,90,,
1751014047.504535000,172.16.10.72,172.16.10.255,86,,
1751014048.889255000,,,74,61322,5228
1751014048.959460000,,,86,5228,61322
1751014049.547213000,172.16.10.60,162.159.200.123,90,,
1751014050.576472000,,,42,,
1751014057.169311000,,,98,61560,443
1751014057.374857000,172.16.10.60,96.7.128.175,78,61561,443
1751014057.642725000,96.7.128.175,172.16.10.60,74,443,61561
1751014057.643005000,172.16.10.60,96.7.128.175,66,61561,443
1751014057.643828000,172.16.10.60,96.7.128.175,387,61561,443
1751014057.949905000,96.7.128.175,172.16.10.60,1482,443,61561
1751014057.949910000,96.7.128.175,172.16.10.60,1365,443,61561
1751014057.950200000,172.16.10.60,96.7.128.175,66,61561,443
1751014057.961139000,172.16.10.60,96.7.128.175,72,61561,443
1751014057.961225000,172.16.10.60,96.7.128.175,124,61561,443
1751014057.961459000,172.16.10.60,96.7.128.175,152,61561,443
1751014057.961607000,172.16.10.60,96.7.128.175,125,61561,443
1751014058.260225000,96.7.128.175,172.16.10.60,66,443,61561
1751014058.260229000,96.7.128.175,172.16.10.60,78,443,61561
1751014058.260232000,96.7.128.175,172.16.10.60,78,443,61561
1751014058.260234000,96.7.128.175,172.16.10.60,66,443,61561
1751014058.260237000,96.7.128.175,172.16.10.60,321,443,61561
1751014058.260240000,96.7.128.175,172.16.10.60,337,443,61561
1751014058.260242000,96.7.128.175,172.16.10.60,127,443,61561
1751014058.260244000,96.7.128.175,172.16.10.60,97,443,61561
1751014058.260247000,96.7.128.175,172.16.10.60,263,443,61561
1751014058.260250000,96.7.128.175,172.16.10.60,1353,443,61561
1751014058.260564000,172.16.10.60,96.7.128.175,210,61561,443
1751014058.260665000,172.16.10.60,96.7.128.175,66,61561,443
1751014058.261253000,172.16.10.60,96.7.128.175,97,61561,443
1751014058.261497000,172.16.10.60,96.7.128.175,90,61561,443
1751014058.263682000,172.16.10.60,96.7.128.175,66,61561,443
1751014058.468919000,,,94,443,61560
1751014058.469157000,,,74,61560,443
1751014058.506780000,96.7.128.175,172.16.10.60,78,443,61561
1751014058.507822000,96.7.128.175,172.16.10.60,66,443,61561
1751014058.507824000,96.7.128.175,172.16.10.60,66,443,61561
1751014058.507828000,96.7.128.175,172.16.10.60,66,443,61561
1751014058.507831000,96.7.128.175,172.16.10.60,90,443,61561
1751014058.508007000,172.16.10.60,96.7.128.175,78,61561,443
1751014058.508145000,172.16.10.60,96.7.128.175,54,61561,443
1751014058.510759000,96.7.128.175,172.16.10.60,66,443,61561
1751014058.510838000,172.16.10.60,96.7.128.175,54,61561,443
1751014058.546528000,,,94,443,61560
1751014058.546644000,,,74,61560,443
1751014058.769020000,96.7.128.175,172.16.10.60,78,443,61561
1751014058.769180000,172.16.10.60,96.7.128.175,54,61561,443
1751014062.224570000,,,86,,
1751014062.234607000,,,78,,
1751014062.660376000,,,42,,
1751014062.660507000,,,42,,
1751014063.581858000,,,86,,
1751014063.582062000,,,78,,
1751014068.824219000,172.16.10.60,8.8.8.8,70,,
1751014068.824354000,172.16.10.60,8.8.8.8,70,,
1751014068.824456000,172.16.10.60,8.8.8.8,70,,
1751014068.852720000,8.8.8.8,172.16.10.60,126,,
1751014068.853133000,8.8.8.8,172.16.10.60,146,,
1751014068.853544000,8.8.8.8,172.16.10.60,102,,
1751014068.855738000,,,1292,,
1751014068.855796000,,,1292,,
1751014068.856169000,,,141,,
1751014068.856650000,,,323,,
1751014068.856791000,,,278,,
1751014068.856912000,,,280,,
1751014068.877888000,,,102,,
1751014068.877890000,,,1292,,
1751014068.903455000,,,1292,,
1751014068.915017000,,,1292,,
1751014068.926374000,,,110,,
1751014068.926396000,,,1292,,
1751014068.926399000,,,372,,
1751014068.926402000,,,982,,
1751014068.926487000,,,110,,
1751014068.926789000,172.16.10.60,8.8.8.8,74,,
1751014068.926948000,172.16.10.60,8.8.8.8,74,,
1751014068.927096000,172.16.10.60,8.8.8.8,74,,
1751014068.927183000,,,110,,
1751014068.928111000,,,140,,
1751014068.928173000,,,99,,
1751014068.928174000,,,86,,
1751014068.928238000,,,93,,
1751014068.928677000,,,570,,
1751014068.928679000,,,85,,
1751014068.928770000,,,93,,
1751014068.936638000,,,819,,
1751014068.936811000,,,93,,
1751014068.937956000,8.8.8.8,172.16.10.60,102,,
1751014068.938755000,8.8.8.8,172.16.10.60,99,,
1751014068.938757000,8.8.8.8,172.16.10.60,90,,
1751014068.939148000,,,204,,
1751014068.940471000,,,135,,
1751014068.940597000,,,120,,
1751014068.940702000,,,120,,
1751014068.950294000,,,654,,
1751014068.950883000,,,90,,
1751014068.951033000,,,97,,
1751014068.951195000,,,84,,
1751014068.951197000,,,592,,
1751014068.951392000,,,97,,
1751014068.951744000,,,84,,
1751014068.951746000,,,593,,
1751014068.951749000,,,84,,
1751014068.951943000,,,97,,
1751014068.953292000,,,1292,,
1751014068.953320000,,,1292,,
1751014068.953343000,,,1292,,
1751014068.953554000,,,144,,
1751014068.960521000,,,85,,
1751014068.964812000,,,102,,
1751014068.964815000,,,102,,
1751014068.965179000,,,1292,,
1751014068.965182000,,,1292,,
1751014068.976037000,,,1292,,
1751014068.977248000,,,94,,
1751014068.983887000,,,1292,,
1751014068.987758000,,,86,,
1751014069.006728000,,,1292,,
1751014069.014512000,,,1292,,
1751014069.022955000,,,1292,,
1751014069.023428000,,,462,,
1751014069.023446000,,,892,,
1751014069.023449000,,,256,,
1751014069.023453000,,,86,,
1751014069.023846000,,,140,,
1751014069.023935000,,,93,,
1751014069.031014000,,,182,,
1751014069.031129000,,,93,,
1751014072.183400000,172.16.10.20,172.16.10.60,78,51130,7000
1751014072.183951000,172.16.10.60,172.16.10.20,78,7000,51130
1751014072.267863000,172.16.10.20,172.16.10.60,66,51130,7000
1751014072.267868000,172.16.10.20,172.16.10.60,107,51130,7000
1751014072.268122000,172.16.10.60,172.16.10.20,66,7000,51130
1751014072.290810000,172.16.10.60,172.16.10.20,1514,7000,51130
1751014072.290853000,172.16.10.60,172.16.10.20,524,7000,51130
1751014072.296388000,172.16.10.20,172.16.10.60,66,51130,7000
1751014072.296392000,172.16.10.20,172.16.10.60,66,51130,7000
1751014072.296593000,172.16.10.60,172.16.10.20,66,7000,51130
1751014072.296677000,172.16.10.60,172.16.10.20,66,7000,51130
1751014072.301998000,172.16.10.20,172.16.10.60,66,51130,7000
1751014074.640671000,172.16.10.76,224.0.0.251,232,,
1751014074.640922000,,,252,,
1751014074.643504000,172.16.10.76,224.0.0.251,93,,
1751014074.742989000,,,113,,
1751014074.845860000,172.16.10.76,224.0.0.251,93,,
1751014074.845864000,,,113,,
1751014075.152454000,172.16.10.76,224.0.0.251,93,,
1751014075.255041000,,,113,,
1751014075.357804000,172.16.10.76,224.0.0.251,353,,
1751014075.358355000,,,373,,
1751014075.358875000,172.16.10.76,224.0.0.251,289,,
1751014075.460025000,,,309,,
1751014077.508031000,172.16.10.72,172.16.10.255,86,,
1751014078.770319000,,,74,61552,443
1751014078.811830000,,,86,443,61552
1751014080.375645000,,,60,,
1751014080.375779000,,,42,,
1751014081.399159000,172.16.10.72,172.16.10.255,216,,
1751014081.501228000,172.16.10.72,172.16.10.255,92,,
1751014082.115731000,172.16.10.72,172.16.10.255,92,,
1751014082.834731000,172.16.10.72,172.16.10.255,92,,
1751014084.573652000,172.16.10.72,172.16.10.255,216,,
1751014084.675586000,172.16.10.72,172.16.10.255,92,,
1751014085.392612000,172.16.10.72,172.16.10.255,92,,
1751014086.109415000,172.16.10.72,172.16.10.255,92,,
1751014086.537504000,,,74,61553,443
1751014086.599999000,,,86,443,61553
1751014087.850483000,172.16.10.72,172.16.10.255,216,,
1751014087.954659000,172.16.10.72,172.16.10.255,92,,
1751014088.566963000,172.16.10.72,172.16.10.255,92,,
1751014089.386058000,172.16.10.72,172.16.10.255,92,,
1751014090.718756000,,,42,,
1751014091.126901000,172.16.10.72,172.16.10.255,92,,
1751014091.592738000,,,86,,
1751014091.602334000,,,78,,
1751014091.639237000,,,66,,
1751014091.744732000,,,114,,
1751014091.843481000,172.16.10.72,172.16.10.255,92,,
1751014092.662994000,172.16.10.72,172.16.10.255,92,,
1751014093.960679000,,,74,61322,5228
1751014094.039119000,,,86,5228,61322
1751014095.940359000,17.242.13.4,172.16.10.60,335,5223,60512
1751014095.940644000,172.16.10.60,17.242.13.4,66,60512,5223
1751014095.948181000,172.16.10.60,17.242.13.4,98,60512,5223
1751014095.965844000,17.242.13.4,172.16.10.60,66,5223,60512
1751014096.019082000,172.16.10.60,8.8.8.8,232,,
1751014096.019755000,172.16.10.60,8.8.8.8,232,,
1751014096.027834000,8.8.8.8,172.16.10.60,82,,
1751014096.029139000,8.8.8.8,172.16.10.60,610,,
1751014096.029143000,8.8.8.8,172.16.10.60,66,,
1751014096.029292000,172.16.10.60,8.8.8.8,75,,
1751014096.029373000,172.16.10.60,8.8.8.8,74,,
1751014096.029499000,172.16.10.60,8.8.8.8,76,,
1751014096.034705000,8.8.8.8,172.16.10.60,557,,
1751014096.034708000,8.8.8.8,172.16.10.60,66,,
1751014096.034824000,172.16.10.60,8.8.8.8,75,,
1751014096.034921000,172.16.10.60,8.8.8.8,76,,
1751014096.036409000,8.8.8.8,172.16.10.60,73,,
1751014096.036411000,8.8.8.8,172.16.10.60,71,,
1751014096.039227000,8.8.8.8,172.16.10.60,72,,
1751014096.040727000,,,98,53160,5222
1751014096.049696000,8.8.8.8,172.16.10.60,72,,
1751014096.051991000,,,94,5222,53160
1751014096.052246000,,,86,53160,5222
1751014096.052336000,,,90,53160,5222
1751014096.052357000,,,93,53160,5222
1751014096.052372000,,,90,53160,5222
1751014096.053414000,,,377,53160,5222
1751014096.068237000,,,98,5222,53160
1751014096.068239000,,,86,5222,53160
1751014096.068241000,,,86,5222,53160
1751014096.068362000,,,90,53160,5222
1751014096.068363000,,,381,53160,5222
1751014096.068364000,,,381,53160,5222
1751014096.069581000,,,86,5222,53160
1751014096.083038000,,,98,5222,53160
1751014096.083040000,,,98,5222,53160
1751014096.083043000,,,98,5222,53160
1751014096.265733000,,,143,5222,53160
1751014096.265737000,,,150,5222,53160
1751014096.266231000,,,86,53160,5222
1751014096.279704000,,,141,53160,5222
1751014096.280180000,,,119,53160,5222
1751014096.280228000,,,127,53160,5222
1751014096.288764000,,,86,5222,53160
1751014096.288767000,,,86,5222,53160
1751014096.288769000,,,86,5222,53160
1751014096.353162000,,,86,,
1751014096.353414000,,,78,,
1751014096.408784000,,,132,5222,53160
1751014096.408974000,,,86,53160,5222
1751014096.424555000,,,137,5222,53160
1751014096.424773000,,,86,53160,5222
1751014096.426854000,,,1466,5222,53160
1751014096.426858000,,,197,5222,53160
1751014096.426860000,,,292,5222,53160
1751014096.426955000,,,124,5222,53160
1751014096.426967000,,,86,53160,5222
1751014096.427048000,,,86,53160,5222
1751014096.457281000,,,136,53160,5222
1751014096.457379000,,,135,53160,5222
1751014096.457402000,,,136,53160,5222
1751014096.457425000,,,135,53160,5222
1751014096.462722000,,,147,53160,5222
1751014096.475396000,,,86,5222,53160
1751014096.475399000,,,98,5222,53160
1751014096.475401000,,,86,5222,53160
1751014096.475635000,,,135,53160,5222
1751014096.475642000,,,196,53160,5222
1751014096.475644000,,,196,53160,5222
1751014096.475982000,,,86,5222,53160
1751014096.479472000,,,86,5222,53160
1751014096.480211000,,,147,53160,5222
1751014096.488295000,,,98,5222,53160
1751014096.488299000,,,98,5222,53160
1751014096.488301000,,,98,5222,53160
1751014096.488881000,,,133,5222,53160
1751014096.489016000,,,86,53160,5222
1751014096.489844000,,,132,53160,5222
1751014096.496233000,,,86,5222,53160
1751014096.501693000,,,132,53160,5222
1751014096.511154000,,,137,53160,5222
1751014096.517689000,,,86,5222,53160
1751014096.587936000,,,157,53160,5222
1751014096.588029000,,,127,53160,5222
1751014096.594867000,,,86,5222,53160
1751014096.606865000,,,86,,
1751014096.607120000,,,78,,
1751014096.648018000,,,86,,
1751014096.652195000,,,78,,
1751014096.792713000,,,133,5222,53160
1751014096.793043000,,,86,53160,5222
1751014096.798707000,,,109,53160,5222
1751014096.852595000,,,86,5222,53160
1751014097.170942000,,,86,5222,53160
1751014097.171208000,,,86,53160,5222
1751014097.171838000,,,86,53160,5222
1751014097.185731000,,,86,5222,53160
1751014097.185735000,,,86,5222,53160
1751014097.185940000,,,74,53160,5222
1751014097.885560000,172.16.10.72,172.16.10.255,216,,
1751014097.987741000,172.16.10.72,172.16.10.255,92,,
1751014098.602102000,172.16.10.72,172.16.10.255,92,,
1751014099.421418000,172.16.10.72,172.16.10.255,92,,
1751014100.038096000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014100.038101000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014100.038105000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014100.038109000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014100.038113000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014100.038116000,17.242.13.4,172.16.10.60,585,5223,60512
1751014100.038423000,172.16.10.60,17.242.13.4,66,60512,5223
1751014100.038646000,172.16.10.60,17.242.13.4,66,60512,5223
1751014100.044578000,172.16.10.60,17.242.13.4,98,60512,5223
1751014100.048253000,17.242.13.4,172.16.10.60,585,5223,60512
1751014100.048402000,172.16.10.60,17.242.13.4,78,60512,5223
1751014100.052529000,17.242.13.4,172.16.10.60,66,5223,60512
1751014100.179232000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014100.179242000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014100.179245000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014100.179247000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014100.179248000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014100.179293000,172.16.10.60,17.242.13.4,318,60512,5223
1751014100.188546000,17.242.13.4,172.16.10.60,66,5223,60512
1751014100.188549000,17.242.13.4,172.16.10.60,66,5223,60512
1751014100.189124000,17.242.13.4,172.16.10.60,66,5223,60512
1751014100.189127000,17.242.13.4,172.16.10.60,66,5223,60512
1751014100.189552000,17.242.13.4,172.16.10.60,78,5223,60512
1751014100.189554000,17.242.13.4,172.16.10.60,66,5223,60512
1751014100.189715000,17.242.13.4,172.16.10.60,106,5223,60512
1751014100.189805000,172.16.10.60,17.242.13.4,66,60512,5223
1751014100.650692000,17.242.13.4,172.16.10.60,145,5223,60512
1751014100.650923000,172.16.10.60,17.242.13.4,66,60512,5223
1751014100.655546000,172.16.10.60,17.242.13.4,98,60512,5223
1751014100.703951000,17.242.13.4,172.16.10.60,66,5223,60512
1751014101.162362000,172.16.10.72,172.16.10.255,216,,
1751014101.266489000,172.16.10.72,172.16.10.255,92,,
1751014101.878961000,172.16.10.72,172.16.10.255,92,,
1751014102.698212000,172.16.10.72,172.16.10.255,92,,
1751014104.439208000,172.16.10.72,172.16.10.255,216,,
1751014104.541239000,172.16.10.72,172.16.10.255,92,,
1751014105.155723000,172.16.10.72,172.16.10.255,92,,
1751014105.795833000,172.16.10.60,8.8.8.8,84,,
1751014105.810602000,8.8.8.8,172.16.10.60,79,,
1751014105.814012000,8.8.8.8,172.16.10.60,627,,
1751014105.814016000,8.8.8.8,172.16.10.60,66,,
1751014105.814332000,172.16.10.60,8.8.8.8,75,,
1751014105.814687000,172.16.10.60,8.8.8.8,76,,
1751014105.816135000,172.16.10.60,162.159.200.123,90,,
1751014105.829955000,8.8.8.8,172.16.10.60,72,,
1751014105.872235000,172.16.10.72,172.16.10.255,92,,
1751014106.181715000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.181720000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.181724000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.181727000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.181730000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.181734000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.181736000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.181739000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.181743000,17.242.13.4,172.16.10.60,653,5223,60512
1751014106.182044000,172.16.10.60,17.242.13.4,66,60512,5223
1751014106.182256000,172.16.10.60,17.242.13.4,66,60512,5223
1751014106.188459000,172.16.10.60,17.242.13.4,98,60512,5223
1751014106.256417000,17.242.13.4,172.16.10.60,653,5223,60512
1751014106.256597000,172.16.10.60,17.242.13.4,78,60512,5223
1751014106.262510000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.279197000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014106.279204000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014106.279205000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014106.279207000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014106.279208000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014106.279209000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014106.279210000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014106.279212000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014106.279253000,172.16.10.60,17.242.13.4,642,60512,5223
1751014106.287148000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.288845000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.288847000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.288850000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.288851000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.288854000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.288856000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.288859000,17.242.13.4,172.16.10.60,78,5223,60512
1751014106.288861000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.288864000,17.242.13.4,172.16.10.60,106,5223,60512
1751014106.289068000,172.16.10.60,17.242.13.4,66,60512,5223
1751014106.796796000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.796801000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.796805000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.796808000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.796812000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.796815000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.796818000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.796822000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.796825000,17.242.13.4,172.16.10.60,653,5223,60512
1751014106.797110000,172.16.10.60,17.242.13.4,66,60512,5223
1751014106.797335000,172.16.10.60,17.242.13.4,66,60512,5223
1751014106.802337000,172.16.10.60,17.242.13.4,98,60512,5223
1751014106.867486000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.869255000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014106.869262000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014106.869264000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014106.869265000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014106.869266000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014106.869267000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014106.869268000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014106.869270000,172.16.10.60,17.242.13.4,1494,60512,5223
1751014106.869305000,172.16.10.60,17.242.13.4,642,60512,5223
1751014106.888826000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.888829000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.888877000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.888878000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.889221000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.889223000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.889386000,17.242.13.4,172.16.10.60,78,5223,60512
1751014106.889389000,17.242.13.4,172.16.10.60,78,5223,60512
1751014106.889714000,17.242.13.4,172.16.10.60,66,5223,60512
1751014106.889715000,17.242.13.4,172.16.10.60,106,5223,60512
1751014106.889831000,172.16.10.60,17.242.13.4,66,60512,5223
1751014106.956442000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.956680000,172.16.10.60,17.242.13.4,66,60512,5223
1751014106.958040000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.958043000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.958046000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.958049000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.958053000,17.242.13.4,172.16.10.60,1494,5223,60512
1751014106.958056000,17.242.13.4,172.16.10.60,1494,5223,60512
